business_id,business_name,business_time
040O0211,点击座位图刷新,2024-04-01 05:55:28.519
040O0204,旅客处理按钮,2024-04-01 05:55:29.866
042E0121,从其他页面返回检索页刷新,2024-04-01 05:55:36.548
042E0117,旅客检索清空按钮,2024-04-01 05:55:37.152
042E0117,旅客检索清空按钮,2024-04-01 05:55:37.402
042E0117,旅客检索清空按钮,2024-04-01 05:55:37.591
042E0115,旅客提取页签检索按钮,2024-04-01 05:55:42.708
040O0200,值机页面加载,2024-04-01 05:55:44.664
040O0211,点击座位图刷新,2024-04-01 05:55:45.162
040O0204,旅客处理按钮,2024-04-01 05:55:48.125
042E0121,从其他页面返回检索页刷新,2024-04-01 05:56:01.523
042E0117,旅客检索清空按钮,2024-04-01 05:56:01.734
042E0117,旅客检索清空按钮,2024-04-01 05:56:02.057
042E0115,旅客提取页签检索按钮,2024-04-01 05:56:16.031
040O0200,值机页面加载,2024-04-01 05:56:18.329
040O0211,点击座位图刷新,2024-04-01 05:56:18.852
040O0204,旅客处理按钮,2024-04-01 05:56:21.048
040O0238,重打登机牌按钮,2024-04-01 05:56:23.228
040O0238,重打登机牌按钮,2024-04-01 05:56:23.683
042E0121,从其他页面返回检索页刷新,2024-04-01 05:56:42.933
042E0117,旅客检索清空按钮,2024-04-01 05:56:44.075
042E0105,查询办理历史按钮,2024-04-01 05:56:44.673
042E0115,旅客提取页签检索按钮,2024-04-01 05:56:51.544
040O0200,值机页面加载,2024-04-01 05:56:53.082
040O0211,点击座位图刷新,2024-04-01 05:56:53.596
040O0204,旅客处理按钮,2024-04-01 05:56:55.882
042E0121,从其他页面返回检索页刷新,2024-04-01 05:57:00.518
042E0117,旅客检索清空按钮,2024-04-01 05:57:12.346
042E0117,旅客检索清空按钮,2024-04-01 05:57:12.745
042E0117,旅客检索清空按钮,2024-04-01 05:57:13.002
042E0115,旅客提取页签检索按钮,2024-04-01 05:57:16.425
042E0117,旅客检索清空按钮,2024-04-01 05:57:20.041
042E0115,旅客提取页签检索按钮,2024-04-01 05:57:21.671
042E0146,重打登机牌按钮,2024-04-01 05:57:24.299
042E0146,重打登机牌按钮,2024-04-01 05:57:24.707
040O0200,值机页面加载,2024-04-01 05:57:25.561
040O0211,点击座位图刷新,2024-04-01 05:57:26.071
040O0204,旅客处理按钮,2024-04-01 05:57:44.938
01010915,关闭所有页面,2024-04-01 05:57:47.786
042E0117,旅客检索清空按钮,2024-04-01 05:57:56.906
042E0117,旅客检索清空按钮,2024-04-01 05:58:00.457
042E0117,旅客检索清空按钮,2024-04-01 05:58:00.745
042E0115,旅客提取页签检索按钮,2024-04-01 05:58:06.409
042E0146,重打登机牌按钮,2024-04-01 05:58:08.281
040O0200,值机页面加载,2024-04-01 05:58:09.369
040O0211,点击座位图刷新,2024-04-01 05:58:09.803
040O0204,旅客处理按钮,2024-04-01 05:58:24.301
01010915,关闭所有页面,2024-04-01 05:58:26.651
042E0117,旅客检索清空按钮,2024-04-01 05:58:41.196
042E0117,旅客检索清空按钮,2024-04-01 05:58:41.704
042E0117,旅客检索清空按钮,2024-04-01 05:58:41.977
042E0115,旅客提取页签检索按钮,2024-04-01 05:58:46.567
040O0200,值机页面加载,2024-04-01 05:58:48.696
040O0211,点击座位图刷新,2024-04-01 05:58:49.152
040O0204,旅客处理按钮,2024-04-01 05:58:52.175
042E0121,从其他页面返回检索页刷新,2024-04-01 05:59:00.391
042E0117,旅客检索清空按钮,2024-04-01 05:59:03.223
042E0115,旅客提取页签检索按钮,2024-04-01 05:59:09.361
040O0200,值机页面加载,2024-04-01 05:59:23.738
040O0211,点击座位图刷新,2024-04-01 05:59:24.307
040O0204,旅客处理按钮,2024-04-01 05:59:26.057
042E0121,从其他页面返回检索页刷新,2024-04-01 05:59:29.522
040O0240,,2024-04-01 05:59:30.504
042E0117,旅客检索清空按钮,2024-04-01 05:59:37.371
042E0115,旅客提取页签检索按钮,2024-04-01 05:59:54.918
042E0115,旅客提取页签检索按钮,2024-04-01 06:00:11.177
042E0117,旅客检索清空按钮,2024-04-01 06:00:26.970
042E0115,旅客提取页签检索按钮,2024-04-01 06:00:31.690
042E0117,旅客检索清空按钮,2024-04-01 06:00:38.154
042E0115,旅客提取页签检索按钮,2024-04-01 06:00:39.190
042E0102,旅客查询页签检索按钮,2024-04-01 06:00:42.152
042E0102,旅客查询页签检索按钮,2024-04-01 06:00:46.459
042E0112,列表切换旅客,2024-04-01 06:00:52.311
040O0200,值机页面加载,2024-04-01 06:01:16.665
040O0211,点击座位图刷新,2024-04-01 06:01:17.100
042E0121,从其他页面返回检索页刷新,2024-04-01 06:01:24.701
042E0117,旅客检索清空按钮,2024-04-01 06:01:25.274
042E0115,旅客提取页签检索按钮,2024-04-01 06:01:30.227
040O0200,值机页面加载,2024-04-01 06:01:33.820
040O0211,点击座位图刷新,2024-04-01 06:01:34.266
040O0204,旅客处理按钮,2024-04-01 06:01:37.157
040O0211,点击座位图刷新,2024-04-01 06:01:38.997
040O0204,旅客处理按钮,2024-04-01 06:01:41.785
042E0121,从其他页面返回检索页刷新,2024-04-01 06:02:06.665
042E0117,旅客检索清空按钮,2024-04-01 06:02:07.209
042E0117,旅客检索清空按钮,2024-04-01 06:02:07.546
042E0115,旅客提取页签检索按钮,2024-04-01 06:02:14.794
040O0200,值机页面加载,2024-04-01 06:02:16.919
040O0211,点击座位图刷新,2024-04-01 06:02:17.418
040O0204,旅客处理按钮,2024-04-01 06:02:20.842
040O0204,旅客处理按钮,2024-04-01 06:02:21.047
042E0121,从其他页面返回检索页刷新,2024-04-01 06:02:53.572
042E0117,旅客检索清空按钮,2024-04-01 06:02:54.748
042E0117,旅客检索清空按钮,2024-04-01 06:02:55.386
042E0115,旅客提取页签检索按钮,2024-04-01 06:02:59.031
040O0200,值机页面加载,2024-04-01 06:03:00.793
040O0211,点击座位图刷新,2024-04-01 06:03:01.383
040O0204,旅客处理按钮,2024-04-01 06:03:04.444
040O0204,旅客处理按钮,2024-04-01 06:03:07.306
042E0121,从其他页面返回检索页刷新,2024-04-01 06:03:20.578
042E0117,旅客检索清空按钮,2024-04-01 06:03:21.403
042E0117,旅客检索清空按钮,2024-04-01 06:03:38.890
042E0117,旅客检索清空按钮,2024-04-01 06:03:39.369
042E0117,旅客检索清空按钮,2024-04-01 06:03:39.658
042E0117,旅客检索清空按钮,2024-04-01 06:03:39.897
042E0115,旅客提取页签检索按钮,2024-04-01 06:03:45.911
040O0200,值机页面加载,2024-04-01 06:03:47.463
040O0211,点击座位图刷新,2024-04-01 06:03:48.008
040O0204,旅客处理按钮,2024-04-01 06:03:54.330
042E0121,从其他页面返回检索页刷新,2024-04-01 06:04:19.181
042E0117,旅客检索清空按钮,2024-04-01 06:04:19.675
042E0117,旅客检索清空按钮,2024-04-01 06:04:20.712
042E0115,旅客提取页签检索按钮,2024-04-01 06:04:25.815
040O0200,值机页面加载,2024-04-01 06:04:27.198
040O0211,点击座位图刷新,2024-04-01 06:04:27.772
040O0204,旅客处理按钮,2024-04-01 06:04:29.803
040O0238,重打登机牌按钮,2024-04-01 06:04:44.620
040O0238,重打登机牌按钮,2024-04-01 06:04:45.138
042E0121,从其他页面返回检索页刷新,2024-04-01 06:04:58.380
042E0117,旅客检索清空按钮,2024-04-01 06:04:58.925
042E0117,旅客检索清空按钮,2024-04-01 06:04:59.289
042E0117,旅客检索清空按钮,2024-04-01 06:04:59.543
042E0117,旅客检索清空按钮,2024-04-01 06:04:59.751
042E0115,旅客提取页签检索按钮,2024-04-01 06:05:03.911
040O0200,值机页面加载,2024-04-01 06:05:05.930
040O0211,点击座位图刷新,2024-04-01 06:05:06.394
040O0204,旅客处理按钮,2024-04-01 06:05:08.459
040O0238,重打登机牌按钮,2024-04-01 06:05:12.842
040O0238,重打登机牌按钮,2024-04-01 06:05:13.217
042E0121,从其他页面返回检索页刷新,2024-04-01 06:05:36.470
042E0117,旅客检索清空按钮,2024-04-01 06:05:36.788
042E0117,旅客检索清空按钮,2024-04-01 06:05:37.020
042E0117,旅客检索清空按钮,2024-04-01 06:05:37.243
042E0115,旅客提取页签检索按钮,2024-04-01 06:05:39.755
042E0146,重打登机牌按钮,2024-04-01 06:05:42.091
042E0146,重打登机牌按钮,2024-04-01 06:05:42.724
040O0200,值机页面加载,2024-04-01 06:05:43.722
040O0211,点击座位图刷新,2024-04-01 06:05:44.297
040O0204,旅客处理按钮,2024-04-01 06:05:47.242
01010915,关闭所有页面,2024-04-01 06:05:51.340
042E0117,旅客检索清空按钮,2024-04-01 06:06:13.721
042E0117,旅客检索清空按钮,2024-04-01 06:06:14.778
042E0115,旅客提取页签检索按钮,2024-04-01 06:06:17.899
042E0146,重打登机牌按钮,2024-04-01 06:06:21.130
042E0146,重打登机牌按钮,2024-04-01 06:06:21.763
040O0200,值机页面加载,2024-04-01 06:06:23.131
040O0211,点击座位图刷新,2024-04-01 06:06:23.633
040O0204,旅客处理按钮,2024-04-01 06:06:30.123
042E0121,从其他页面返回检索页刷新,2024-04-01 06:06:32.819
042E0117,旅客检索清空按钮,2024-04-01 06:06:33.467
042E0117,旅客检索清空按钮,2024-04-01 06:06:44.682
042E0117,旅客检索清空按钮,2024-04-01 06:06:45.083
042E0115,旅客提取页签检索按钮,2024-04-01 06:06:51.722
040O0200,值机页面加载,2024-04-01 06:06:52.972
040O0211,点击座位图刷新,2024-04-01 06:06:53.425
040O0204,旅客处理按钮,2024-04-01 06:06:54.997
042E0121,从其他页面返回检索页刷新,2024-04-01 06:07:11.723
042E0117,旅客检索清空按钮,2024-04-01 06:07:12.041
042E0115,旅客提取页签检索按钮,2024-04-01 06:07:24.445
040O0200,值机页面加载,2024-04-01 06:07:25.946
040O0211,点击座位图刷新,2024-04-01 06:07:26.478
040O0204,旅客处理按钮,2024-04-01 06:07:28.586
040O0238,重打登机牌按钮,2024-04-01 06:07:30.043
040O0238,重打登机牌按钮,2024-04-01 06:07:30.548
042E0121,从其他页面返回检索页刷新,2024-04-01 06:07:44.470
042E0117,旅客检索清空按钮,2024-04-01 06:07:44.984
042E0117,旅客检索清空按钮,2024-04-01 06:07:45.322
042E0115,旅客提取页签检索按钮,2024-04-01 06:07:51.233
042E0115,旅客提取页签检索按钮,2024-04-01 06:07:54.271
042E0118,序号输入框选中旅客,2024-04-01 06:07:55.587
040O0200,值机页面加载,2024-04-01 06:07:56.377
040O0211,点击座位图刷新,2024-04-01 06:07:56.802
040O0204,旅客处理按钮,2024-04-01 06:08:01.419
042E0121,从其他页面返回检索页刷新,2024-04-01 06:08:36.246
042E0117,旅客检索清空按钮,2024-04-01 06:08:36.633
042E0115,旅客提取页签检索按钮,2024-04-01 06:08:38.945
040O0200,值机页面加载,2024-04-01 06:08:40.172
040O0211,点击座位图刷新,2024-04-01 06:08:40.640
040O0204,旅客处理按钮,2024-04-01 06:08:43.213
040O0238,重打登机牌按钮,2024-04-01 06:08:44.667
040O0238,重打登机牌按钮,2024-04-01 06:08:45.042
042E0121,从其他页面返回检索页刷新,2024-04-01 06:09:07.948
042E0117,旅客检索清空按钮,2024-04-01 06:09:08.312
042E0117,旅客检索清空按钮,2024-04-01 06:09:08.567
042E0117,旅客检索清空按钮,2024-04-01 06:09:08.792
042E0115,旅客提取页签检索按钮,2024-04-01 06:09:14.753
042E0115,旅客提取页签检索按钮,2024-04-01 06:09:19.966
042E0118,序号输入框选中旅客,2024-04-01 06:09:21.288
040O0200,值机页面加载,2024-04-01 06:09:25.146
040O0211,点击座位图刷新,2024-04-01 06:09:25.599
040O0204,旅客处理按钮,2024-04-01 06:09:28.428
040O0238,重打登机牌按钮,2024-04-01 06:09:30.235
040O0238,重打登机牌按钮,2024-04-01 06:09:30.739
040O0210,切换旅客列表,2024-04-01 06:09:48.490
040O0204,旅客处理按钮,2024-04-01 06:09:51.019
040O0204,旅客处理按钮,2024-04-01 06:10:26.796
040O0204,旅客处理按钮,2024-04-01 06:10:27.112
042E0121,从其他页面返回检索页刷新,2024-04-01 06:10:59.034
042E0117,旅客检索清空按钮,2024-04-01 06:10:59.784
042E0115,旅客提取页签检索按钮,2024-04-01 06:11:03.738
040O0200,值机页面加载,2024-04-01 06:11:05.081
040O0211,点击座位图刷新,2024-04-01 06:11:05.522
040O0204,旅客处理按钮,2024-04-01 06:11:07.663
040O0204,旅客处理按钮,2024-04-01 06:11:14.119
042E0121,从其他页面返回检索页刷新,2024-04-01 06:11:29.193
042E0117,旅客检索清空按钮,2024-04-01 06:11:30.010
042E0117,旅客检索清空按钮,2024-04-01 06:11:30.363
042E0117,旅客检索清空按钮,2024-04-01 06:11:30.625
042E0115,旅客提取页签检索按钮,2024-04-01 06:11:35.182
042E0146,重打登机牌按钮,2024-04-01 06:11:38.858
042E0146,重打登机牌按钮,2024-04-01 06:11:39.395
040O0200,值机页面加载,2024-04-01 06:11:40.171
040O0211,点击座位图刷新,2024-04-01 06:11:40.778
040O0204,旅客处理按钮,2024-04-01 06:11:43.067
042E0121,从其他页面返回检索页刷新,2024-04-01 06:12:17.726
042E0117,旅客检索清空按钮,2024-04-01 06:12:18.135
042E0115,旅客提取页签检索按钮,2024-04-01 06:12:19.780
040O0200,值机页面加载,2024-04-01 06:12:21.773
040O0211,点击座位图刷新,2024-04-01 06:12:22.237
040O0204,旅客处理按钮,2024-04-01 06:12:24.794
040O0204,旅客处理按钮,2024-04-01 06:12:25.075
040O0238,重打登机牌按钮,2024-04-01 06:12:27.595
040O0238,重打登机牌按钮,2024-04-01 06:12:27.956
042E0121,从其他页面返回检索页刷新,2024-04-01 06:13:04.620
042E0117,旅客检索清空按钮,2024-04-01 06:13:08.842
042E0117,旅客检索清空按钮,2024-04-01 06:13:09.322
042E0115,旅客提取页签检索按钮,2024-04-01 06:13:10.918
040O0200,值机页面加载,2024-04-01 06:13:13.049
040O0211,点击座位图刷新,2024-04-01 06:13:13.625
040O0204,旅客处理按钮,2024-04-01 06:13:16.489
042E0121,从其他页面返回检索页刷新,2024-04-01 06:13:29.592
042E0117,旅客检索清空按钮,2024-04-01 06:13:30.056
042E0117,旅客检索清空按钮,2024-04-01 06:13:30.298
042E0117,旅客检索清空按钮,2024-04-01 06:13:57.960
042E0115,旅客提取页签检索按钮,2024-04-01 06:14:04.237
040O0200,值机页面加载,2024-04-01 06:14:05.834
040O0211,点击座位图刷新,2024-04-01 06:14:06.410
040O0204,旅客处理按钮,2024-04-01 06:14:08.216
042E0121,从其他页面返回检索页刷新,2024-04-01 06:14:09.877
042E0117,旅客检索清空按钮,2024-04-01 06:14:10.312
042E0117,旅客检索清空按钮,2024-04-01 06:14:22.185
042E0117,旅客检索清空按钮,2024-04-01 06:14:23.101
162R0300,值机员综合办理统计页面加载,2024-04-01 06:14:26.698
162R0501,值机员综合办理-查询按钮,2024-04-01 06:14:27.209
042E0117,旅客检索清空按钮,2024-04-01 06:14:41.657
042E0115,旅客提取页签检索按钮,2024-04-01 06:14:46.627
040O0200,值机页面加载,2024-04-01 06:14:48.282
040O0211,点击座位图刷新,2024-04-01 06:14:48.707
042E0121,从其他页面返回检索页刷新,2024-04-01 06:15:05.985
042E0117,旅客检索清空按钮,2024-04-01 06:15:06.313
042E0115,旅客提取页签检索按钮,2024-04-01 06:15:09.402
040O0200,值机页面加载,2024-04-01 06:15:10.535
040O0211,点击座位图刷新,2024-04-01 06:15:11.012
040O0204,旅客处理按钮,2024-04-01 06:15:13.723
040O0204,旅客处理按钮,2024-04-01 06:15:16.296
042E0121,从其他页面返回检索页刷新,2024-04-01 06:16:07.409
042E0117,旅客检索清空按钮,2024-04-01 06:16:07.688
042E0117,旅客检索清空按钮,2024-04-01 06:16:07.959
042E0115,旅客提取页签检索按钮,2024-04-01 06:16:11.410
042E0146,重打登机牌按钮,2024-04-01 06:16:13.735
042E0146,重打登机牌按钮,2024-04-01 06:16:14.225
042E0117,旅客检索清空按钮,2024-04-01 06:16:21.707
042E0115,旅客提取页签检索按钮,2024-04-01 06:16:41.385
040O0200,值机页面加载,2024-04-01 06:16:42.570
040O0211,点击座位图刷新,2024-04-01 06:16:43.080
040O0204,旅客处理按钮,2024-04-01 06:16:45.451
042E0121,从其他页面返回检索页刷新,2024-04-01 06:16:57.610
042E0117,旅客检索清空按钮,2024-04-01 06:16:57.848
042E0117,旅客检索清空按钮,2024-04-01 06:16:58.705
042E0117,旅客检索清空按钮,2024-04-01 06:17:09.975
042E0117,旅客检索清空按钮,2024-04-01 06:17:10.231
042E0117,旅客检索清空按钮,2024-04-01 06:17:10.441
042E0115,旅客提取页签检索按钮,2024-04-01 06:17:17.325
042E0106,旅客详情按钮,2024-04-01 06:17:19.721
042E0117,旅客检索清空按钮,2024-04-01 06:17:29.115
042E0117,旅客检索清空按钮,2024-04-01 06:17:29.384
042E0115,旅客提取页签检索按钮,2024-04-01 06:18:08.420
040O0200,值机页面加载,2024-04-01 06:18:09.703
040O0211,点击座位图刷新,2024-04-01 06:18:10.176
040O0204,旅客处理按钮,2024-04-01 06:18:12.155
01010915,关闭所有页面,2024-04-01 06:18:14.312
042E0117,旅客检索清空按钮,2024-04-01 06:18:31.067
042E0115,旅客提取页签检索按钮,2024-04-01 06:18:35.163
040O0200,值机页面加载,2024-04-01 06:18:41.866
040O0211,点击座位图刷新,2024-04-01 06:18:42.411
040O0204,旅客处理按钮,2024-04-01 06:18:45.034
040O0238,重打登机牌按钮,2024-04-01 06:18:46.793
040O0238,重打登机牌按钮,2024-04-01 06:18:47.282
042E0121,从其他页面返回检索页刷新,2024-04-01 06:19:05.372
042E0117,旅客检索清空按钮,2024-04-01 06:19:05.911
042E0117,旅客检索清空按钮,2024-04-01 06:19:06.200
042E0117,旅客检索清空按钮,2024-04-01 06:19:06.441
042E0115,旅客提取页签检索按钮,2024-04-01 06:19:08.328
040O0200,值机页面加载,2024-04-01 06:19:09.946
040O0211,点击座位图刷新,2024-04-01 06:19:10.454
040O0204,旅客处理按钮,2024-04-01 06:19:13.593
040O0238,重打登机牌按钮,2024-04-01 06:19:15.211
040O0238,重打登机牌按钮,2024-04-01 06:19:15.602
01010915,关闭所有页面,2024-04-01 06:19:17.274
042E0117,旅客检索清空按钮,2024-04-01 06:19:32.768
042E0117,旅客检索清空按钮,2024-04-01 06:19:33.335
042E0115,旅客提取页签检索按钮,2024-04-01 06:19:37.613
040O0200,值机页面加载,2024-04-01 06:19:40.810
040O0211,点击座位图刷新,2024-04-01 06:19:41.179
040O0204,旅客处理按钮,2024-04-01 06:19:43.496
040O0204,旅客处理按钮,2024-04-01 06:20:06.762
01010915,关闭所有页面,2024-04-01 06:20:08.809
042E0117,旅客检索清空按钮,2024-04-01 06:20:24.171
042E0117,旅客检索清空按钮,2024-04-01 06:20:24.555
042E0115,旅客提取页签检索按钮,2024-04-01 06:20:30.733
040O0200,值机页面加载,2024-04-01 06:20:34.205
040O0211,点击座位图刷新,2024-04-01 06:20:34.633
040O0238,重打登机牌按钮,2024-04-01 06:20:38.576
040O0238,重打登机牌按钮,2024-04-01 06:20:39.043
040O0204,旅客处理按钮,2024-04-01 06:20:55.559
042E0121,从其他页面返回检索页刷新,2024-04-01 06:21:31.709
042E0117,旅客检索清空按钮,2024-04-01 06:21:36.138
042E0117,旅客检索清空按钮,2024-04-01 06:21:36.570
042E0117,旅客检索清空按钮,2024-04-01 06:21:46.936
042E0117,旅客检索清空按钮,2024-04-01 06:21:47.258
042E0117,旅客检索清空按钮,2024-04-01 06:21:47.530
042E0115,旅客提取页签检索按钮,2024-04-01 06:21:54.396
042E0115,旅客提取页签检索按钮,2024-04-01 06:21:57.074
042E0118,序号输入框选中旅客,2024-04-01 06:21:58.405
040O0200,值机页面加载,2024-04-01 06:21:59.111
040O0211,点击座位图刷新,2024-04-01 06:21:59.768
040O0204,旅客处理按钮,2024-04-01 06:22:03.213
040O0238,重打登机牌按钮,2024-04-01 06:22:04.808
040O0238,重打登机牌按钮,2024-04-01 06:22:05.298
042E0121,从其他页面返回检索页刷新,2024-04-01 06:22:24.934
042E0117,旅客检索清空按钮,2024-04-01 06:22:25.342
042E0117,旅客检索清空按钮,2024-04-01 06:22:25.641
042E0115,旅客提取页签检索按钮,2024-04-01 06:22:30.437
040O0200,值机页面加载,2024-04-01 06:22:31.787
040O0211,点击座位图刷新,2024-04-01 06:22:32.220
040O0212,切换到联程段座位输入框后自动展示联程段座位图,2024-04-01 06:22:34.930
040O0204,旅客处理按钮,2024-04-01 06:22:37.548
042E0121,从其他页面返回检索页刷新,2024-04-01 06:22:46.555
042E0117,旅客检索清空按钮,2024-04-01 06:22:47.498
042E0117,旅客检索清空按钮,2024-04-01 06:22:47.800
042E0117,旅客检索清空按钮,2024-04-01 06:22:48.090
042E0115,旅客提取页签检索按钮,2024-04-01 06:22:53.164
042E0146,重打登机牌按钮,2024-04-01 06:22:55.562
042E0146,重打登机牌按钮,2024-04-01 06:22:56.068
040O0200,值机页面加载,2024-04-01 06:22:57.002
040O0211,点击座位图刷新,2024-04-01 06:22:57.557
040O0204,旅客处理按钮,2024-04-01 06:22:59.739
042E0121,从其他页面返回检索页刷新,2024-04-01 06:23:13.226
042E0117,旅客检索清空按钮,2024-04-01 06:23:13.591
042E0117,旅客检索清空按钮,2024-04-01 06:23:13.873
042E0115,旅客提取页签检索按钮,2024-04-01 06:23:18.132
042E0115,旅客提取页签检索按钮,2024-04-01 06:23:32.957
042E0118,序号输入框选中旅客,2024-04-01 06:23:34.531
042E0118,序号输入框选中旅客,2024-04-01 06:23:40.580
042E0146,重打登机牌按钮,2024-04-01 06:23:41.059
042E0146,重打登机牌按钮,2024-04-01 06:23:41.528
040O0200,值机页面加载,2024-04-01 06:23:42.609
040O0211,点击座位图刷新,2024-04-01 06:23:43.147
040O0204,旅客处理按钮,2024-04-01 06:23:47.168
042E0121,从其他页面返回检索页刷新,2024-04-01 06:24:12.313
042E0117,旅客检索清空按钮,2024-04-01 06:24:12.814
042E0115,旅客提取页签检索按钮,2024-04-01 06:24:16.910
040O0200,值机页面加载,2024-04-01 06:24:18.510
040O0211,点击座位图刷新,2024-04-01 06:24:19.038
040O0204,旅客处理按钮,2024-04-01 06:24:20.834
042E0121,从其他页面返回检索页刷新,2024-04-01 06:24:25.375
042E0117,旅客检索清空按钮,2024-04-01 06:24:26.286
042E0117,旅客检索清空按钮,2024-04-01 06:24:26.637
042E0117,旅客检索清空按钮,2024-04-01 06:24:26.863
042E0117,旅客检索清空按钮,2024-04-01 06:24:27.095
042E0115,旅客提取页签检索按钮,2024-04-01 06:24:30.881
040O0200,值机页面加载,2024-04-01 06:24:32.241
040O0211,点击座位图刷新,2024-04-01 06:24:32.774
040O0204,旅客处理按钮,2024-04-01 06:24:35.456
040O0238,重打登机牌按钮,2024-04-01 06:24:51.499
040O0238,重打登机牌按钮,2024-04-01 06:24:51.910
042E0121,从其他页面返回检索页刷新,2024-04-01 06:25:00.149
042E0117,旅客检索清空按钮,2024-04-01 06:25:00.700
042E0115,旅客提取页签检索按钮,2024-04-01 06:25:04.523
040O0200,值机页面加载,2024-04-01 06:25:05.978
040O0211,点击座位图刷新,2024-04-01 06:25:06.426
040O0204,旅客处理按钮,2024-04-01 06:25:09.323
040O0238,重打登机牌按钮,2024-04-01 06:25:10.843
040O0238,重打登机牌按钮,2024-04-01 06:25:11.382
042E0121,从其他页面返回检索页刷新,2024-04-01 06:25:25.623
042E0117,旅客检索清空按钮,2024-04-01 06:25:26.542
042E0115,旅客提取页签检索按钮,2024-04-01 06:25:29.450
040O0200,值机页面加载,2024-04-01 06:25:30.830
040O0211,点击座位图刷新,2024-04-01 06:25:31.296
040O0204,旅客处理按钮,2024-04-01 06:25:33.391
042E0121,从其他页面返回检索页刷新,2024-04-01 06:25:37.854
042E0117,旅客检索清空按钮,2024-04-01 06:25:38.942
042E0117,旅客检索清空按钮,2024-04-01 06:25:39.182
042E0115,旅客提取页签检索按钮,2024-04-01 06:25:45.669
040O0200,值机页面加载,2024-04-01 06:25:47.436
040O0211,点击座位图刷新,2024-04-01 06:25:47.889
040O0204,旅客处理按钮,2024-04-01 06:25:53.244
042E0121,从其他页面返回检索页刷新,2024-04-01 06:26:15.012
042E0117,旅客检索清空按钮,2024-04-01 06:26:15.307
042E0115,旅客提取页签检索按钮,2024-04-01 06:26:19.365
040O0200,值机页面加载,2024-04-01 06:26:20.621
040O0211,点击座位图刷新,2024-04-01 06:26:21.128
040O0204,旅客处理按钮,2024-04-01 06:26:28.480
042E0121,从其他页面返回检索页刷新,2024-04-01 06:26:43.583
042E0117,旅客检索清空按钮,2024-04-01 06:26:43.902
042E0117,旅客检索清空按钮,2024-04-01 06:26:44.220
042E0115,旅客提取页签检索按钮,2024-04-01 06:26:57.370
042E0112,列表切换旅客,2024-04-01 06:27:06.262
040O0200,值机页面加载,2024-04-01 06:27:07.628
040O0211,点击座位图刷新,2024-04-01 06:27:08.164
040O0204,旅客处理按钮,2024-04-01 06:27:10.670
042E0121,从其他页面返回检索页刷新,2024-04-01 06:27:32.616
042E0117,旅客检索清空按钮,2024-04-01 06:27:33.010
042E0115,旅客提取页签检索按钮,2024-04-01 06:27:35.406
042E0115,旅客提取页签检索按钮,2024-04-01 06:27:47.183
042E0115,旅客提取页签检索按钮,2024-04-01 06:28:12.727
040O0200,值机页面加载,2024-04-01 06:28:17.058
040O0211,点击座位图刷新,2024-04-01 06:28:17.561
040O0204,旅客处理按钮,2024-04-01 06:28:22.977
040O0204,旅客处理按钮,2024-04-01 06:28:23.307
042E0121,从其他页面返回检索页刷新,2024-04-01 06:28:40.029
042E0117,旅客检索清空按钮,2024-04-01 06:28:40.994
042E0117,旅客检索清空按钮,2024-04-01 06:28:41.297
042E0115,旅客提取页签检索按钮,2024-04-01 06:28:46.570
040O0200,值机页面加载,2024-04-01 06:28:48.000
040O0211,点击座位图刷新,2024-04-01 06:28:48.467
040O0204,旅客处理按钮,2024-04-01 06:29:00.978
042E0121,从其他页面返回检索页刷新,2024-04-01 06:29:09.064
042E0117,旅客检索清空按钮,2024-04-01 06:29:09.519
042E0117,旅客检索清空按钮,2024-04-01 06:29:09.871
042E0117,旅客检索清空按钮,2024-04-01 06:29:10.146
042E0115,旅客提取页签检索按钮,2024-04-01 06:29:16.932
042E0146,重打登机牌按钮,2024-04-01 06:29:21.680
042E0146,重打登机牌按钮,2024-04-01 06:29:22.188
040O0200,值机页面加载,2024-04-01 06:29:30.115
040O0211,点击座位图刷新,2024-04-01 06:29:30.649
040O0204,旅客处理按钮,2024-04-01 06:29:34.643
040O0204,旅客处理按钮,2024-04-01 06:29:34.970
042E0121,从其他页面返回检索页刷新,2024-04-01 06:29:51.752
042E0117,旅客检索清空按钮,2024-04-01 06:29:52.801
042E0117,旅客检索清空按钮,2024-04-01 06:29:53.088
042E0115,旅客提取页签检索按钮,2024-04-01 06:30:01.939
040O0200,值机页面加载,2024-04-01 06:30:04.175
040O0211,点击座位图刷新,2024-04-01 06:30:04.700
040O0204,旅客处理按钮,2024-04-01 06:30:07.764
042E0121,从其他页面返回检索页刷新,2024-04-01 06:30:08.952
042E0117,旅客检索清空按钮,2024-04-01 06:30:09.247
042E0115,旅客提取页签检索按钮,2024-04-01 06:30:11.599
042E0117,旅客检索清空按钮,2024-04-01 06:30:26.596
042E0117,旅客检索清空按钮,2024-04-01 06:30:26.881
042E0115,旅客提取页签检索按钮,2024-04-01 06:30:37.415
040O0200,值机页面加载,2024-04-01 06:30:39.283
040O0211,点击座位图刷新,2024-04-01 06:30:39.827
040O0204,旅客处理按钮,2024-04-01 06:30:41.811
042E0121,从其他页面返回检索页刷新,2024-04-01 06:30:43.492
042E0117,旅客检索清空按钮,2024-04-01 06:30:44.722
042E0117,旅客检索清空按钮,2024-04-01 06:30:44.946
042E0117,旅客检索清空按钮,2024-04-01 06:30:56.115
